folder,broadcaster_id,source_file,sermon_id,match_method,match_score,date_in_name
grace_peace_pres_text,gppopc,Dial 911.txt,11624199226657,exact,1.0,
grace_peace_pres_text,gppopc,Discovering God's Holiness.txt,7422170411164,exact,1.0,
grace_peace_pres_text,gppopc,"Do Not Fear, Only Believe.txt",51822192126626,exact,1.0,
grace_peace_pres_text,gppopc,Do You Believe in the Son of Man.txt,84162015272,exact,1.0,
grace_peace_pres_text,gppopc,Don't Be Surprised.txt,117151955180,exact,1.0,
grace_peace_pres_text,gppopc,Don't Drift Away.txt,327242247236517,exact,1.0,
grace_peace_pres_text,gppopc,Don't Go to Church!.txt,472219341699,exact,1.0,
grace_peace_pres_text,gppopc,Each Belongs to All.txt,826171746510,exact,1.0,
grace_peace_pres_text,gppopc,Eating and Drinking the Body and Blood of Jesus.txt,58161813247,exact,1.0,
grace_peace_pres_text,gppopc,Elect Exiles.txt,128211458237646,exact,1.0,
grace_peace_pres_text,gppopc,Employer -___.txt,91923174924660,exact,1.0,
grace_peace_pres_text,gppopc,Endure Injustice!.txt,515222320135604,exact,1.0,
grace_peace_pres_text,gppopc,Enemies Without and Within.txt,316182024138,exact,1.0,
grace_peace_pres_text,gppopc,Entering God's Rest.txt,629181810180,exact,1.0,
grace_peace_pres_text,gppopc,Examples For Us.txt,1022242022377218,exact,1.0,
grace_peace_pres_text,gppopc,Externalism vs. Loving Obedience.txt,76191614294088,exact,1.0,
grace_peace_pres_text,gppopc,"Failures, Frustrations and Faithlessness.txt",1282233117823,exact,1.0,
grace_peace_pres_text,gppopc,"False Towers, Cities, Names.txt",125210255613,exact,1.0,
grace_peace_pres_text,gppopc,Famous Misused Bible Verses (Part 1).txt,818187377,exact,1.0,
grace_peace_pres_text,gppopc,Famous Misused Bible Verses (Part 2).txt,82418938440,exact,1.0,
grace_peace_pres_text,gppopc,Famous Misused Bible Verses (Part 3).txt,92181739537,exact,1.0,
grace_peace_pres_text,gppopc,Famous Misused Bible Verses (Part 4).txt,9718939547,exact,1.0,
grace_peace_pres_text,gppopc,Famous Misused Bible Verses (Part 5).txt,916181628345,exact,1.0,
grace_peace_pres_text,gppopc,Famously Misused Bible Verses (Part 6).txt,112518210951498,exact,1.0,
grace_peace_pres_text,gppopc,Far from God until in Christ.txt,12202215307094,exact,1.0,
grace_peace_pres_text,gppopc,Final Judgment in the Middle of History.txt,21151455191,exact,1.0,
grace_peace_pres_text,gppopc,Final Teaching and Summary.txt,101820204286883,exact,1.0,
grace_peace_pres_text,gppopc,First Disciples.txt,682523819858,exact,1.0,
grace_peace_pres_text,gppopc,Flesh and Blood for You.txt,9911515139260,exact,1.0,
grace_peace_pres_text,gppopc,"For Jesus' Sake, and the Gospel's.txt",2142363387599,exact,1.0,
grace_peace_pres_text,gppopc,For They Are Blessed.txt,425241914224060,exact,1.0,
grace_peace_pres_text,gppopc,For This Statement.txt,726221154165621,exact,1.0,
grace_peace_pres_text,gppopc,For the Children - Part 1.txt,222367151955,exact,1.0,
grace_peace_pres_text,gppopc,For the Common Good.txt,1022242025585693,exact,1.0,
grace_peace_pres_text,gppopc,Forgive as You Have Been Forgiven.txt,84231816164581,exact,1.0,
grace_peace_pres_text,gppopc,Four Comfortable Words.txt,729241525314738,exact,1.0,
grace_peace_pres_text,gppopc,Freedom vs. Code as the Way of Life and Service.txt,103201530166921,exact,1.0,
grace_peace_pres_text,gppopc,From Lamentation to Hallelujah.txt,923182003710,exact,1.0,
grace_peace_pres_text,gppopc,From Suffering Sacrifice to Victory.txt,61225185284541,exact,1.0,
grace_peace_pres_text,gppopc,From Theology to Doxology.txt,83191825204813,exact,1.0,
grace_peace_pres_text,gppopc,Full of Grace and Truth.txt,152564320839,exact,1.0,
grace_peace_pres_text,gppopc,Getting Past the Past.txt,912151543549,exact,1.0,
grace_peace_pres_text,gppopc,Getting Ready for the Great Hope.txt,720152124524,exact,1.0,
grace_peace_pres_text,gppopc,Gifts from God for the Body.txt,103115233968,exact,1.0,
grace_peace_pres_text,gppopc,Give Us a King!.txt,23192235272545,exact,1.0,
grace_peace_pres_text,gppopc,Glory in the Church.txt,511231642565884,exact,1.0,
grace_peace_pres_text,gppopc,Glory in the Prayer of Jesus.txt,59261852101384,exact,1.0,
grace_peace_pres_text,gppopc,"Go, Preach, Promise, and Warn.txt",111423205435483,exact,1.0,
grace_peace_pres_text,gppopc,God Answers Prayer - The Sun Stood Still.txt,12318171073,exact,1.0,
grace_peace_pres_text,gppopc,God Has Gone Up.txt,222191715521589,exact,1.0,
grace_peace_pres_text,gppopc,God Has Visited His People.txt,65111135408,exact,1.0,
grace_peace_pres_text,gppopc,"God Is Not Only Merciful, But Just.txt",529221647421086,exact,1.0,
grace_peace_pres_text,gppopc,God Is Our Savior.txt,2282121202801,exact,1.0,
grace_peace_pres_text,gppopc,God Loves Nineveh.txt,127232330212294,exact,1.0,
grace_peace_pres_text,gppopc,God Overruling Again.txt,5232121153124,exact,1.0,
grace_peace_pres_text,gppopc,God Says Hello!.txt,122222021361836,exact,1.0,
grace_peace_pres_text,gppopc,God So Loved that He Gave.txt,7617193570,exact,1.0,
grace_peace_pres_text,gppopc,God So Loved the Samaritans.txt,35161638129,exact,1.0,
grace_peace_pres_text,gppopc,God Speaks in the Darkness.txt,1014181639216,exact,1.0,
grace_peace_pres_text,gppopc,"God Testing, Man Worshipping.txt",613212039197475,exact,1.0,
grace_peace_pres_text,gppopc,God and Man at Table.txt,53211718374118,exact,1.0,
grace_peace_pres_text,gppopc,God our Help Against Evil.txt,12523182872065,exact,1.0,
grace_peace_pres_text,gppopc,God's Care through Lost Donkeys and Found Kings.txt,21219151145189,exact,1.0,
grace_peace_pres_text,gppopc,God's Chosen King is Anointed.txt,525191728111626,exact,1.0,
grace_peace_pres_text,gppopc,God's Final Word.txt,228242221336697,exact,1.0,
grace_peace_pres_text,gppopc,God's Freedom in Revealing the Gospel.txt,2823222705046,exact,1.0,
grace_peace_pres_text,gppopc,"God's Intervention, Renewal and Preservation.txt",110242040204967,exact,1.0,
grace_peace_pres_text,gppopc,God's Power Unleashed.txt,72620166565708,exact,1.0,
grace_peace_pres_text,gppopc,"God's Preservation of the Converted, Part 2.txt",10192313394373,exact,1.0,
grace_peace_pres_text,gppopc,"God's Preservation of the Converted, Part 3.txt",1112323363502,exact,1.0,
grace_peace_pres_text,gppopc,God's Preservation of the Converted.txt,107231729574009,exact,1.0,
grace_peace_pres_text,gppopc,"God's Revelation, Both Without and With Words.txt",41318223502,exact,1.0,
grace_peace_pres_text,gppopc,God's Saving Intervention.txt,122223180454966,exact,1.0,
grace_peace_pres_text,gppopc,God's School.txt,1115202236584340,exact,1.0,
grace_peace_pres_text,gppopc,God's Unprovoked Love.txt,226161752576,exact,1.0,
grace_peace_pres_text,gppopc,"God's Use of Means in Regeneration, Part 2.txt",621232258324320,exact,1.0,
grace_peace_pres_text,gppopc,"God's Use of Means in Regeneration, Part 3.txt",7523144516165,exact,1.0,
grace_peace_pres_text,gppopc,"God's Use of Means in Regeneration, Part 4.txt",72023017416663,exact,1.0,
grace_peace_pres_text,gppopc,"God's Use of Means in Regeneration, Part 5.txt",817231654377894,exact,1.0,
grace_peace_pres_text,gppopc,God's Use of Means in Regeneration.txt,6623153730634,exact,1.0,
grace_peace_pres_text,gppopc,God's Welcome Wagon.txt,34181752571,exact,1.0,
grace_peace_pres_text,gppopc,God's Wonderful Word.txt,322211820561027,exact,1.0,
grace_peace_pres_text,gppopc,God's Word is Light.txt,719211617157458,exact,1.0,
grace_peace_pres_text,gppopc,Grace Shines through Judgment.txt,13212154555551,exact,1.0,
grace_peace_pres_text,gppopc,Greater Things.txt,1111169473110,exact,1.0,
grace_peace_pres_text,gppopc,Grow in Grace.txt,103252050291256,exact,1.0,
grace_peace_pres_text,gppopc,Growing Up to Salvation.txt,324221716481214,exact,1.0,
grace_peace_pres_text,gppopc,Hallowed by Thy Name.txt,93017164076,exact,1.0,
grace_peace_pres_text,gppopc,Hallowing God's Name.txt,12424231478122,exact,1.0,
grace_peace_pres_text,gppopc,Hand-Me-Down Clothing.txt,3172305603604,exact,1.0,
grace_peace_pres_text,gppopc,Happy Is That People Whose God is the Lord.txt,101421197263354,exact,1.0,
grace_peace_pres_text,gppopc,"Hard Hearts, Closed Minds, Ruined Souls.txt",1022161140402,exact,1.0,
grace_peace_pres_text,gppopc,Having a Good Conscience.txt,823151724551,exact,1.0,
grace_peace_pres_text,gppopc,He Ascended into Heaven.txt,5242325051229,exact,1.0,
grace_peace_pres_text,gppopc,He Became...that We Might Become.txt,81118122524,exact,1.0,
grace_peace_pres_text,gppopc,He Came Unto His Own.txt,11415186495,exact,1.0,
grace_peace_pres_text,gppopc,He Can Help.txt,5224205173727,exact,1.0,
grace_peace_pres_text,gppopc,He Cares for You.txt,718151959583,exact,1.0,
grace_peace_pres_text,gppopc,He Doth Not Afflict Willingly.txt,8122118413308,exact,1.0,
grace_peace_pres_text,gppopc,He Has Done It.txt,42418192595,exact,1.0,
grace_peace_pres_text,gppopc,He Has Risen.txt,1019231335123637,exact,1.0,
grace_peace_pres_text,gppopc,He Must Increase.txt,1222231929291432,exact,1.0,
grace_peace_pres_text,gppopc,Hear!.txt,324221713447235,exact,1.0,
grace_peace_pres_text,gppopc,"Heaven Seekers, Heaven Thinkers.txt",43241941342891,exact,1.0,
grace_peace_pres_text,gppopc,"Help Us, O God of Our Salvation.txt",7619161363340,exact,1.0,
grace_peace_pres_text,gppopc,"Here Am I, (Please Don't) Send Me!.txt",111619224304983,exact,1.0,
grace_peace_pres_text,gppopc,Holiness.txt,322152324320,exact,1.0,
grace_peace_pres_text,gppopc,Holy Food for Holy People.txt,1182623437841,exact,1.0,
grace_peace_pres_text,gppopc,Honor Your Father and Your Mother.txt,4182616175684,exact,1.0,
grace_peace_pres_text,gppopc,Hope for Backsliders.txt,101123193232193,exact,1.0,
grace_peace_pres_text,gppopc,Hospitality - A Christian Virtue.txt,1013152038472,exact,1.0,
grace_peace_pres_text,gppopc,Hospitality.txt,53211937452335,exact,1.0,
grace_peace_pres_text,gppopc,How Baptism Saves You.txt,413182125575,exact,1.0,
grace_peace_pres_text,gppopc,How Blest the Man.txt,916181757514,exact,1.0,
grace_peace_pres_text,gppopc,How Broad is God's Command.txt,3126014306260,exact,1.0,
grace_peace_pres_text,gppopc,How Desperately You Need the Bible.txt,1182125261308,exact,1.0,
grace_peace_pres_text,gppopc,How Much Jesus Had Done for Him.txt,55221623552211,exact,1.0,
grace_peace_pres_text,gppopc,"How to Dress for Church, Part 1.txt",101122213491642,exact,1.0,
grace_peace_pres_text,gppopc,"How to Dress for Church, Part 2.txt",102222191557619,exact,1.0,
grace_peace_pres_text,gppopc,How to Have a Happy Life.txt,84221955405360,exact,1.0,
grace_peace_pres_text,gppopc,How to Have a Happy New Year.txt,11718204375,exact,1.0,
grace_peace_pres_text,gppopc,How to Know Your Misery.txt,115252234293188,exact,1.0,
grace_peace_pres_text,gppopc,How to Know.txt,21415204941,exact,1.0,
grace_peace_pres_text,gppopc,How to Live.txt,102620016446072,exact,1.0,
grace_peace_pres_text,gppopc,How to Possess Your Own Vessel.txt,2292423364919,exact,1.0,
grace_peace_pres_text,gppopc,I Have Compassion.txt,912221734297533,exact,1.0,
grace_peace_pres_text,gppopc,I Must Be about My Father's Business.txt,19242245474432,exact,1.0,
grace_peace_pres_text,gppopc,I Promise....txt,118231824522464,exact,1.0,
grace_peace_pres_text,gppopc,I Want Out!.txt,104231757123528,exact,1.0,
grace_peace_pres_text,gppopc,I Will Remember Long Ago.txt,623192156121424,exact,1.0,
grace_peace_pres_text,gppopc,I'm An Adopted Child.txt,1212161918146,exact,1.0,
grace_peace_pres_text,gppopc,"If You Believe, You Will See the Glory of God.txt",915161922313,exact,1.0,
grace_peace_pres_text,gppopc,Immune to Damage.txt,815221637201356,exact,1.0,
grace_peace_pres_text,gppopc,In Pursuit of Peace.txt,112171332375,exact,1.0,
grace_peace_pres_text,gppopc,"In Times Like These, Just Living by Faith.txt",6623222117333,exact,1.0,
grace_peace_pres_text,gppopc,In Vain Do They Worship Me.txt,711222213531245,exact,1.0,
grace_peace_pres_text,gppopc,In the Presence of My Enemies.txt,1129171639398,exact,1.0,
grace_peace_pres_text,gppopc,"Intercessor, Friend of Sinners.txt",551500465,exact,1.0,
grace_peace_pres_text,gppopc,Irresistible Grace.txt,42023143162850,exact,1.0,
grace_peace_pres_text,gppopc,Is It I.txt,7423181473031,exact,1.0,
grace_peace_pres_text,gppopc,Is It Not the Communion of the Body and Blood of Christ.txt,110261717124224,exact,1.0,
grace_peace_pres_text,gppopc,Is This Really Necessary.txt,111717812410,exact,1.0,
grace_peace_pres_text,gppopc,Israel's Prayers for David.txt,413182113202,exact,1.0,
grace_peace_pres_text,gppopc,It Was Fitting.txt,419241941585249,exact,1.0,
grace_peace_pres_text,gppopc,"Jericho, Spies and Surprise.txt",102617109183,exact,1.0,
grace_peace_pres_text,gppopc,Jesus Is King and Coming.txt,98231647282285,exact,1.0,
grace_peace_pres_text,gppopc,Jesus and Women.txt,528161513175,exact,1.0,
grace_peace_pres_text,gppopc,Jesus and the Accused Woman.txt,62916196228,exact,1.0,
grace_peace_pres_text,gppopc,Jesus and the Fishermen.txt,711221636356495,exact,1.0,
grace_peace_pres_text,gppopc,Jesus and the New Birth.txt,24161926164,exact,1.0,
grace_peace_pres_text,gppopc,Jesus and the Selfie People.txt,111615214532,exact,1.0,
grace_peace_pres_text,gppopc,Jesus at a Wedding at Cana.txt,116161812102,exact,1.0,
grace_peace_pres_text,gppopc,Jesus at the Feast of Tabernacles (Part 2).txt,622161919103,exact,1.0,
grace_peace_pres_text,gppopc,Jesus at the Feast of Tabernacles (part 1).txt,6216193894,exact,1.0,
grace_peace_pres_text,gppopc,Jesus in Control.txt,11721229241096,exact,1.0,
grace_peace_pres_text,gppopc,Jesus' and the Disciples' Last Hymn.txt,82220168396220,exact,1.0,
grace_peace_pres_text,gppopc,"Jesus, Lord of the Temple.txt",11616181580,exact,1.0,
grace_peace_pres_text,gppopc,"Jesus, Mediator of the New Covenant, Part 2.txt",829221749573836,exact,1.0,
grace_peace_pres_text,gppopc,"Jesus, The Lord of God's House.txt",3162304931778,exact,1.0,
grace_peace_pres_text,gppopc,"Jesus, The Mediator of the New Covenant.txt",822221646146379,exact,1.0,
grace_peace_pres_text,gppopc,"Jesus, the Light of the World.txt",741612575110,exact,1.0,
grace_peace_pres_text,gppopc,"Jesus, the True Light of the World.txt",11161815166,exact,1.0,
grace_peace_pres_text,gppopc,Join in Imitating Me.txt,1215242937484,exact,1.0,
grace_peace_pres_text,gppopc,Joshua - Taking Possession.txt,101417122343,exact,1.0,
grace_peace_pres_text,gppopc,"Joy in Heaven, Rage on Earth.txt",729241712226053,exact,1.0,
grace_peace_pres_text,gppopc,Joy is Ultimate!.txt,11718202582,exact,1.0,
grace_peace_pres_text,gppopc,Joyful Worship and Hopeful Prayer.txt,427211914128129,exact,1.0,
grace_peace_pres_text,gppopc,Judah and the Advent Prophecy.txt,1220171857148,exact,1.0,
grace_peace_pres_text,gppopc,Judgement Begins in God's House.txt,107181644104,exact,1.0,
grace_peace_pres_text,gppopc,Judging the Judges.txt,727191444598063,exact,1.0,
grace_peace_pres_text,gppopc,Judgment Day for Sodom and Lot.txt,52021175916706,exact,1.0,
grace_peace_pres_text,gppopc,Just Courts and Judgments.txt,4315152110,exact,1.0,
grace_peace_pres_text,gppopc,Justification by Faith - Patriarchal Proof.txt,727191358167037,exact,1.0,
grace_peace_pres_text,gppopc,Keeping Divine Appointments.txt,310162127402,exact,1.0,
grace_peace_pres_text,gppopc,Lead Me in Your Righteousness.txt,1226171853410,exact,1.0,
grace_peace_pres_text,gppopc,Leave Fear for Divine Service.txt,37212238161596,exact,1.0,
grace_peace_pres_text,gppopc,Leave Grace Gracious.txt,102525216433029,exact,1.0,
grace_peace_pres_text,gppopc,Lessons from Jonah.txt,10320152736616,exact,1.0,
grace_peace_pres_text,gppopc,Let the Babies Come.txt,12919120434933,exact,1.0,
grace_peace_pres_text,gppopc,Let the Children Come to Me - Children of the Covenant.txt,54191522525691,exact,1.0,
grace_peace_pres_text,gppopc,Let the Children Come to Me - Infant Baptism Today.txt,54191545326354,exact,1.0,
grace_peace_pres_text,gppopc,Let the Children Come to Me.txt,2823174406935,exact,1.0,
grace_peace_pres_text,gppopc,Life Giver and Judge - Who Does He Think He Is.txt,41416211590,exact,1.0,
grace_peace_pres_text,gppopc,Life and Death Transformed.txt,615191947456047,exact,1.0,
grace_peace_pres_text,gppopc,Life in the Spirit Contrasted with Life in the Flesh.txt,10619236576155,exact,1.0,
grace_peace_pres_text,gppopc,Lifelong Repentance.txt,10921165468063,exact,1.0,
grace_peace_pres_text,gppopc,Living Between the Advents.txt,121522048521692,exact,1.0,
grace_peace_pres_text,gppopc,Living in Scarcity or Plenty.txt,9225232955131,exact,1.0,
grace_peace_pres_text,gppopc,Look Up!.txt,51621204650245,exact,1.0,
grace_peace_pres_text,gppopc,Looking for a Man.txt,1029161054372,exact,1.0,
grace_peace_pres_text,gppopc,"Lord, Have Mercy.txt",312301583675,exact,1.0,
grace_peace_pres_text,gppopc,"Lord, You Are the God Who Saves Me.txt",83119144158038,exact,1.0,
grace_peace_pres_text,gppopc,"Lord, You Have Been Our Dwelling Place.txt",161721840,exact,1.0,
grace_peace_pres_text,gppopc,Lost and Found.txt,3123202561835,exact,1.0,
grace_peace_pres_text,gppopc,Lot's Choice.txt,13241651346235,exact,1.0,
grace_peace_pres_text,gppopc,Love Covers a Multitude.txt,10415203515,exact,1.0,
grace_peace_pres_text,gppopc,Love and Hate.txt,27171841200,exact,1.0,
grace_peace_pres_text,gppopc,Love for the Bible.txt,1112126506850,exact,1.0,
grace_peace_pres_text,gppopc,Loving Leadership.txt,712221514235584,exact,1.0,
grace_peace_pres_text,gppopc,Loving Life.txt,63221549153850,exact,1.0,
grace_peace_pres_text,gppopc,Loving and Craving Commanded.txt,81151715215,exact,1.0,
grace_peace_pres_text,gppopc,Making God's Praise Glorious.txt,331192331315161,exact,1.0,
grace_peace_pres_text,gppopc,Making the Best Use of Time.txt,12324225461345,exact,1.0,
grace_peace_pres_text,gppopc,Man in His Pomp.txt,224192159314202,exact,1.0,
grace_peace_pres_text,gppopc,Man in the Garden of God.txt,111202239585285,exact,1.0,
grace_peace_pres_text,gppopc,Man-pleasing and God's Gospel.txt,5152017574514,exact,1.0,
grace_peace_pres_text,gppopc,Mark 2 -13-17.txt,11822162152048,exact,1.0,
grace_peace_pres_text,gppopc,Mark 2 -18-22.txt,127221851543917,exact,1.0,
grace_peace_pres_text,gppopc,Mark 2 -23-3 -6.txt,23221726375636,exact,1.0,
grace_peace_pres_text,gppopc,Mark 2 -27-3 -6.txt,210221819474785,exact,1.0,
grace_peace_pres_text,gppopc,Mark 2 -28.txt,21722182017435,exact,1.0,
grace_peace_pres_text,gppopc,Mark 3 -1-11.txt,332218724836,exact,1.0,
grace_peace_pres_text,gppopc,Mark 3 -20-35.txt,319221521314224,exact,1.0,
grace_peace_pres_text,gppopc,Mark 3 -7-19.txt,31022173426682,exact,1.0,
grace_peace_pres_text,gppopc,Mark 8 -10-13.txt,928222027465266,exact,1.0,
grace_peace_pres_text,gppopc,Mark 8 -14-21.txt,106222713582,exact,1.0,
grace_peace_pres_text,gppopc,Mark 8 -22-33.txt,101122029166755,exact,1.0,
grace_peace_pres_text,gppopc,Mark 8 -30-9 -1.txt,1019221645372486,exact,1.0,
grace_peace_pres_text,gppopc,Mark 8 -31-38.txt,102722017386158,exact,1.0,
grace_peace_pres_text,gppopc,Media and the Thorn Filled Field.txt,1017171834295,exact,1.0,
grace_peace_pres_text,gppopc,Mostly Realized Eschatology.txt,11251909116733,exact,1.0,
grace_peace_pres_text,gppopc,Much In Every Way.txt,77192133433503,exact,1.0,
grace_peace_pres_text,gppopc,My Only Comfort.txt,1725213066450,exact,1.0,
grace_peace_pres_text,gppopc,Natural Revelation and Special Revelation.txt,812171444181,exact,1.0,
grace_peace_pres_text,gppopc,Natural and Special Revelation.txt,1022242030396208,exact,1.0,
grace_peace_pres_text,gppopc,Navigation.txt,9217193316,exact,1.0,
grace_peace_pres_text,gppopc,Near to God.txt,81221916532464,exact,1.0,
grace_peace_pres_text,gppopc,Nicodemus.txt,621252044368053,exact,1.0,
grace_peace_pres_text,gppopc,No Fear!.txt,1021181647233,exact,1.0,
grace_peace_pres_text,gppopc,No Graven Image.txt,31426215629135,exact,1.0,
grace_peace_pres_text,gppopc,No Other Gods Before Me.txt,372618321247,exact,1.0,
grace_peace_pres_text,gppopc,No Place to Hide.txt,623192121436322,exact,1.0,
grace_peace_pres_text,gppopc,Not to Covet.txt,11915136483,exact,1.0,
grace_peace_pres_text,gppopc,Not to Lie.txt,114151410522,exact,1.0,
grace_peace_pres_text,gppopc,Not to Steal.txt,14152051587,exact,1.0,
grace_peace_pres_text,gppopc,O Foolish Galatians!.txt,62020131597029,exact,1.0,
grace_peace_pres_text,gppopc,"O Lord, I Cry unto Thee.txt",91721201501055,exact,1.0,
grace_peace_pres_text,gppopc,Of First Importance.txt,826211649484385,exact,1.0,
grace_peace_pres_text,gppopc,Officers in the Second Adam.txt,82201611522725,exact,1.0,
grace_peace_pres_text,gppopc,One Mediator Between God.txt,21125223445485,exact,1.0,
grace_peace_pres_text,gppopc,Open Wide!.txt,921221752485912,exact,1.0,
grace_peace_pres_text,gppopc,Our Ascended High Priest.txt,521101257394,exact,1.0,
grace_peace_pres_text,gppopc,Our Dwelling Place.txt,31202251303139,exact,1.0,
grace_peace_pres_text,gppopc,Our Faithful Shepherd.txt,14232027428090,exact,1.0,
grace_peace_pres_text,gppopc,Our Triune God Enables Us to Pray.txt,920171959350,exact,1.0,
grace_peace_pres_text,gppopc,Patience in Troubles.txt,1191719315910,exact,1.0,
grace_peace_pres_text,gppopc,Paul and the Apostles in Jerusalem.txt,52420155053635,exact,1.0,
grace_peace_pres_text,gppopc,Paul's Final and Graphic Appeal.txt,823202153456172,exact,1.0,
grace_peace_pres_text,gppopc,Paul's Mission and the Covenant of Grace.txt,314201559561556,exact,1.0,
grace_peace_pres_text,gppopc,"Paul, Apostle, Astonished!.txt",59201041496248,exact,1.0,
grace_peace_pres_text,gppopc,"Paul, the Pastor, Gets Very Personal.txt",89201538553571,exact,1.0,
grace_peace_pres_text,gppopc,Pay Attention to What You Hear.txt,41221623144979,exact,1.0,
grace_peace_pres_text,gppopc,Penitential Psalm #1.txt,1220171833142,exact,1.0,
grace_peace_pres_text,gppopc,People Should Repent.txt,6102203302970,exact,1.0,
grace_peace_pres_text,gppopc,Peter's Hypocrisy.txt,52920031122991,exact,1.0,
grace_peace_pres_text,gppopc,Philippians 4 -4-9.txt,929231612574012,exact,1.0,
grace_peace_pres_text,gppopc,Pillar and Ground of Truth.txt,48171056495,exact,1.0,
grace_peace_pres_text,gppopc,Power and Presence.txt,710241615501670,exact,1.0,
grace_peace_pres_text,gppopc,Practical Christianity.txt,913222338104055,exact,1.0,
grace_peace_pres_text,gppopc,Praise After Battle.txt,428181859471,exact,1.0,
grace_peace_pres_text,gppopc,Praise God for Your Portion.txt,11302019137456,exact,1.0,
grace_peace_pres_text,gppopc,Praise Ye the LORD.txt,8521182631283,exact,1.0,
grace_peace_pres_text,gppopc,Praise in the Midst of Evil.txt,9102120365454,exact,1.0,
grace_peace_pres_text,gppopc,Praise the LORD.txt,121211658252518,exact,1.0,
grace_peace_pres_text,gppopc,Pray for Kings.txt,1127222329454913,exact,1.0,
grace_peace_pres_text,gppopc,Preaching Christ in All of Scripture.txt,728211745264531,exact,1.0,
grace_peace_pres_text,gppopc,Preaching Peace.txt,619232026484937,exact,1.0,
grace_peace_pres_text,gppopc,Preaching as a Means of Grace.txt,128192257165017,exact,1.0,
grace_peace_pres_text,gppopc,Precious Memories and Holy Longings.txt,92218137202,exact,1.0,
grace_peace_pres_text,gppopc,Predestined Gifts from the Father to the Son.txt,32171831166,exact,1.0,
grace_peace_pres_text,gppopc,Preparing for Christ - Learning to Do Justice.txt,129161414431,exact,1.0,
grace_peace_pres_text,gppopc,Preparing for Christ - Learning to Handle Troubles.txt,112916232401,exact,1.0,
grace_peace_pres_text,gppopc,Preparing for Christ - Putting Faith to Work.txt,1211161458484,exact,1.0,
grace_peace_pres_text,gppopc,Preparing for Christ - Taming the Tongue.txt,1222161630298,exact,1.0,
grace_peace_pres_text,gppopc,"Priesthood, Purity, and Prophecy.txt",722181714246,exact,1.0,
grace_peace_pres_text,gppopc,Proclaim the Gospel.txt,102523174013319,exact,1.0,
grace_peace_pres_text,gppopc,"Promise Fulfilled, Threat Removed, Mission Begun.txt",530211942116801,exact,1.0,
grace_peace_pres_text,gppopc,Property and Restitution.txt,3151523174410,exact,1.0,
grace_peace_pres_text,gppopc,Psalm 108.txt,2172002049740,exact,1.0,
grace_peace_pres_text,gppopc,Psalm 114.txt,82202351553182,exact,1.0,
grace_peace_pres_text,gppopc,Psalm 115.txt,719202340425626,exact,1.0,
grace_peace_pres_text,gppopc,Psalm 116.txt,726202322326219,exact,1.0,
grace_peace_pres_text,gppopc,Psalm 117.txt,81620165973723,exact,1.0,
grace_peace_pres_text,gppopc,Psalm 119 Yodh.txt,122020203677487,exact,1.0,
grace_peace_pres_text,gppopc,Psalm 76.txt,11241922132578,exact,1.0,
grace_peace_pres_text,gppopc,Psalm 81.txt,7131917531692,exact,1.0,
grace_peace_pres_text,gppopc,Punishment for Evildoers.txt,217200248479,exact,1.0,
grace_peace_pres_text,gppopc,Purity for Young Men.txt,102420174533433,exact,1.0,
grace_peace_pres_text,gppopc,Qoheleth's Task.txt,7282329586244,exact,1.0,
grace_peace_pres_text,gppopc,"Questions about Faith, Church, Sacraments.txt",613201251232806,exact,1.0,
grace_peace_pres_text,gppopc,Reasonable Service.txt,220181858112,exact,1.0,
grace_peace_pres_text,gppopc,Recommissioning (Part 1).txt,61417197190,exact,1.0,
grace_peace_pres_text,gppopc,Recommissioning (Part 2).txt,622171749273,exact,1.0,
grace_peace_pres_text,gppopc,Recommissioning of the Disciples and Peter.txt,910251815122868,exact,1.0,
grace_peace_pres_text,gppopc,Redeemed by the Son.txt,123022194047907,exact,1.0,
grace_peace_pres_text,gppopc,Reformed Hermeneutics - The Big Story.txt,22509144300,exact,1.0,
grace_peace_pres_text,gppopc,"Regeneration's Effect, Part 2.txt",52623234291056,exact,1.0,
grace_peace_pres_text,gppopc,Regeneration's Effect.txt,517232337515012,exact,1.0,
grace_peace_pres_text,gppopc,Remember the Sabbath Day.txt,328261745553135,exact,1.0,
grace_peace_pres_text,gppopc,Remembrance.txt,113020049265281,exact,1.0,
grace_peace_pres_text,gppopc,Render to Caesar and to Christ.txt,32123182714582,exact,1.0,
grace_peace_pres_text,gppopc,Renewed Mind and Ministry.txt,111202039514808,exact,1.0,
grace_peace_pres_text,gppopc,"Repentance, Restoration and Service.txt",627191952101031,exact,1.0,
grace_peace_pres_text,gppopc,Responses to Jesus.txt,113192153202009,exact,1.0,
grace_peace_pres_text,gppopc,"Resurrection - Power and Nature of God, Part 2.txt",412231931591471,exact,1.0,
grace_peace_pres_text,gppopc,Resurrection - Power and Nature of God.txt,4623195582751,exact,1.0,
grace_peace_pres_text,gppopc,Revival from the Dust of Death.txt,111620024487209,exact,1.0,
grace_peace_pres_text,gppopc,Revived Church Means Revived Nation.txt,8101921358355,exact,1.0,
grace_peace_pres_text,gppopc,Salvation Belongs to the Lord.txt,1128171850380,exact,1.0,
grace_peace_pres_text,gppopc,Samekh.txt,1252114984827,exact,1.0,
grace_peace_pres_text,gppopc,"Sanctify Them in the Truth, Your Word Is Truth.txt",55172119535,exact,1.0,
